StockCode,revenue,units,weeks_active,mean_wk,sd_wk,cv,cum_share,ABC,XYZ,class,product
84760L,896.0,560,1,560.0,0.0,10.148891565092217,0.9675670555452561,C,Z,CZ,LARGE HANGING GLASS+ZINC LANTERN
22936,895.97,279,29,9.620689655172415,18.61338572315144,3.9429765262604244,0.9676125368727766,C,Z,CZ,BAKING MOULD ROSE WHITE CHOCOLATE
21676,893.72,1193,77,15.493506493506494,22.770955286240927,1.7972827686785091,0.9676579039855502,C,Z,CZ,FLOWERS  STICKERS
20757,893.25,5350,40,133.75,760.5720434865676,9.141829724505515,0.967703247240132,C,Z,CZ,RED DAISY POCKET BOOK
84666,892.7,226,16,14.125,12.595634164265011,3.216458087924178,0.9677485625755535,C,Z,CZ,SQUARE CHERRY BLOSSOM CABINET
20759,891.13,5777,36,160.47222222222223,881.6512263478314,9.309579879055573,0.9677937982144627,C,Z,CZ,CHRYSANTHEMUM POCKET BOOK
85214,889.53,516,64,8.0625,8.931618527669523,1.6087465993923429,0.9678389526339962,C,Z,CZ,TUB 24 PINK FLOWER PEGS
85194S,889.46,1760,54,32.592592592592595,29.193252333902226,1.5628334354970264,0.9678841035001821,C,Z,CZ,HANGING SPRING FLOWER EGG SMALL
21724,888.34,996,76,13.105263157894736,14.169054494325225,1.395338165922759,0.9679291975128048,C,Y,CY,PANDA AND BUNNIES STICKER SHEET
20803,886.7,1161,47,24.70212765957447,49.031895073565,3.1217653749854515,0.9679742082755676,C,Z,CZ,SMALL PINK GLASS SUNDAE DISH
20991,884.5600000000002,7084,9,787.1111111111111,2262.5828407179065,9.768810519554716,0.9680191104074152,C,Z,CZ,JAZZ HEARTS MAGNETIC MEMO PAD
35598B,883.5,934,29,32.206896551724135,49.43276769681714,3.2776745921522763,0.9680639587314266,C,Z,CZ,BLACK CHRISTMAS TREE 60CM
22164,883.2200000000001,315,31,10.161290322580646,11.73909926752914,2.586113272733898,0.9681087928420471,C,Z,CZ,STRING OF STARS CARD HOLDER
21147,883.08,483,39,12.384615384615385,14.448848769685105,2.281072754509914,0.9681536198459723,C,Z,CZ,JINGLE BELLS TREE DECORATION
23479,880.23,114,8,14.25,8.430387213611755,3.997652435155578,0.9681983021778846,C,Z,CZ,WIRE EGG BASKET
84826,878.4300000000001,1745,35,49.857142857142854,63.18979015499207,2.570640971938544,0.9682428931379992,C,Z,CZ,ASSTD DESIGN 3D PAPER STICKERS
90200E,878.22,210,57,3.6842105263157894,4.119456858862594,1.750905175684955,0.9682874734380708,C,Z,CZ,GREEN SWEETHEART BRACELET
72799A,877.8000000000001,612,12,51.0,98.47380823899779,6.106166955977491,0.9683320324180562,C,Z,CZ,BLACK PILLAR CANDLE SILVER FLOCK
23423,876.9,219,14,15.642857142857142,8.767133930917069,2.9317735550592476,0.9683765457121428,C,Z,CZ,PANTRY 3 HOOK ROLLING PIN HANGER
21062,876.72,1054,73,14.438356164383562,11.03150324873907,1.1157608204000462,0.9684210498690496,C,Y,CY,PARTY INVITES SPACEMAN
21185,876.29,132,14,9.428571428571429,8.967585093969413,3.5592840872790363,0.9684655321982493,C,Z,CZ,HOME SWEET HOME  BLACKBOARD
84925F,875.66,715,27,26.48148148148148,61.4719262818217,4.779004197411958,0.9685099825473198,C,Z,CZ,PSYCHEDELIC WALL THERMOMETER
90200C,874.63,206,46,4.478260869565218,4.420855273887284,1.8483101345481674,0.9685543806114172,C,Z,CZ,BLUE SWEETHEART BRACELET
21338,873.25,199,9,22.11111111111111,53.08588429244738,8.35241638831239,0.968598708623803,C,Z,CZ,MARAKESH LANTERN SMALL
85165,872.76,90,23,3.9130434782608696,3.9302214080386784,2.8080132249697365,0.9686430117627551,C,Z,CZ,CANDY PINK FRENCH BOUDOIR CLOCK
21293,872.34,343,45,7.622222222222222,6.586104134977496,1.731550180794807,0.9686872935816211,C,Z,CZ,MIRRORED DOVE WALL DECORATION
21414,870.89,1637,25,65.48,298.9310288344119,9.294718198072891,0.9687315017954279,C,Z,CZ,SCALLOP SHELL SOAP DISH
23220,869.98,994,19,52.31578947368421,42.17694556084052,2.800731832578675,0.9687756638157147,C,Z,CZ,REINDEER HEART DECORATION GOLD
17033,867.8399999999999,3280,26,126.15384615384616,143.77752044257608,2.8276898456472694,0.9688197172050865,C,Z,CZ,"BROCADE PURSE,SMALL ARCH BUTTON"
17012B,867.4499999999999,721,58,12.431034482758621,19.993957042299467,2.313383272896332,0.9688637507972355,C,Z,CZ,ORIGAMI JASMINE INCENSE/CANDLE SET
35954,865.49,2243,38,59.026315789473685,74.48797720586798,2.4455230881352055,0.9689076848956492,C,Z,CZ,SMALL FOLKART STAR CHRISTMAS DEC
21478,865.48,207,29,7.137931034482759,12.09700121615458,3.539948813445049,0.968951618486442,C,Z,CZ,SILVER SKULL HOT WATER BOTTLE
85166B,864.1,510,27,18.88888888888889,35.28710086107227,3.974511254921042,0.9689954820255232,C,Z,CZ,BLACK METAL BAROQUE PHOTO FRAME
85161,863.85,51,25,2.04,2.3359509127262643,2.897651808858778,0.969039332874077,C,Z,CZ,ACRYLIC GEOMETRIC LAMP
21255,860.0799999999999,476,18,26.444444444444443,24.130094030245647,3.0530696644694144,0.9690829923494766,C,Z,CZ,"FRENCH BOTTLE , LAVENDER"
20894,859.75,278,43,6.465116279069767,8.218297927155634,2.2882108981549476,0.9691266350733801,C,Z,CZ,HANGING BAUBLE T-LIGHT HOLDER LARGE
84632,859.25,15,10,1.5,0.97182531580755,3.6508750853581518,0.9691702524162288,C,Z,CZ,DECORATIVE HANGING SHELVING UNIT
84578,858.66,223,18,12.38888888888889,6.722559814350211,2.526757608426984,0.9692138398094327,C,Z,CZ,ELEPHANT TOY WITH BLUE T-SHIRT
20756,856.6599999999999,5734,32,179.1875,935.3004843192064,9.382387574782006,0.9692573256784168,C,Z,CZ,GREEN FERN POCKET BOOK
22486,856.4,104,26,4.0,4.890807704254994,2.958039891549808,0.9693007983492524,C,Z,CZ,PLASMATRONIC LAMP
21635,855.24,398,30,13.266666666666667,32.400439900518734,4.738624191503512,0.9693442121360407,C,Z,CZ,MADRAS NOTEBOOK LARGE
21376,854.91,187,35,5.3428571428571425,8.804887870959407,3.132206580762431,0.9693876091713327,C,Z,CZ,LARGE  TALL CAMPHOR WOOD TOADSTOOL
84951B,853.99,575,53,10.849056603773585,14.02113271295963,2.0439917948629143,0.9694309595054837,C,Z,CZ,SET OF 4 BLACK LOVEBIRD COASTERS
82613C,853.74,784,83,9.44578313253012,19.330408883697512,2.331822436790168,0.9694742971491073,C,Z,CZ,"METAL SIGN,CUPCAKE SINGLE HOOK"
84951A,852.1,624,60,10.4,12.528205466202644,1.7907347009623644,0.9695175515428709,C,Z,CZ,SET OF 4 PISTACHIO LOVEBIRD COASTER
22547,850.6,1989,76,26.17105263157895,34.896184378962204,1.6641390942671432,0.9695607297934697,C,Z,CZ,MINI JIGSAW DINOSAUR
20936,849.2900000000001,335,53,6.320754716981132,11.875594859441877,2.785378556787438,0.9696038415457047,C,Z,CZ,FORKED CACTUS CANDLE
21458,849.24,768,31,24.774193548387096,53.19756239867847,4.162286108743807,0.9696469507598341,C,Z,CZ,2 PICTURE BOOK EGGS EASTER BUNNY
20897,848.7,351,44,7.9772727272727275,23.589994564471546,4.643625567927528,0.9696900325624243,C,Z,CZ,VINTAGE NOTEBOOK PARIS DAYS
22229,845.3,1007,56,17.982142857142858,16.50728882692686,1.5473186339846539,0.9697329417738412,C,Z,CZ,BUNNY WOODEN PAINTED WITH FLOWER
22820,845.1300000000001,1353,46,29.41304347826087,33.021592994050636,2.0121061770724378,0.9697758423556992,C,Z,CZ,GIFT BAG BIRTHDAY
90161C,843.91,169,61,2.7704918032786887,2.499289516528986,1.4386244884447241,0.9698186810077836,C,Y,CY,ANT COPPER LIME BOUDICCA BRACELET
37423,843.88,6168,39,158.15384615384616,658.2204693222612,6.83174388123393,0.9698615181370044,C,Z,CZ,WHITE WITH BLACK CATS PLATE
21552,843.5500000000001,166,10,16.6,22.376575053191473,5.138847291745419,0.9699043385147291,C,Z,CZ,CERAMIC BIRDHOUSE BLACK ROSE  LARGE
85208,843.24,423,49,8.63265306122449,14.149048668772489,2.5899367476123962,0.9699471431561998,C,Z,CZ,SET/12 FUNKY FELT FLOWER PEG IN BAG
85231L,841.75,1043,18,57.94444444444444,65.27360715365494,3.420860267222061,0.9699898721621268,C,Z,CZ,LAVENDER SCENTED SET/9 T-LIGHTS
21300,841.7,53,4,13.25,17.23127002477376,7.614394006355047,0.9700325986299484,C,Z,CZ,ANTIQUE EDWARDIAN DRESSER
21128,841.63,126,45,2.8,2.981762748930419,1.9681899631170232,0.9700753215444222,C,Z,CZ,GOLD FISHING GNOME
23564,841.31,644,9,71.55555555555556,79.45771062507261,4.818827125470184,0.9701180282150209,C,Z,CZ,EGG CUP MILKMAID INGRID
23551,841.01,1843,15,122.86666666666666,64.27270767892816,2.7756279349991937,0.9701607196569867,C,Z,CZ,PACK OF 12 PAISLEY PARK TISSUES
40018E,840.92,386,23,16.782608695652176,16.423255467723283,2.76832837231529,0.9702034065303627,C,Z,CZ,TEA TIME PAPER LANTERNS
84782A,840.4499999999999,119,16,7.4375,13.899490398332356,5.175208566011227,0.970246069545547,C,Z,CZ,PINK 3 TIER GLASS PLATE STAND
79342B,838.5200000000001,120,13,9.23076923076923,14.950773927313628,5.135389198709502,0.9702886345898594,C,Z,CZ,BROWN FLOWER LIGHTS
17039,837.88,3707,28,132.39285714285714,238.82603916685255,3.790694709228249,0.9703311671464215,C,Z,CZ,INLAID WOOD INCENSE HOLDER
47563A,837.87,344,64,5.375,7.009064425940464,1.8289481619564432,0.9703736991953625,C,Z,CZ,RETRO LONGBOARD IRONING BOARD COVER
84762B,837.77,113,22,5.136363636363637,7.059579473145858,3.5002097651471304,0.9704162261680925,C,Z,CZ,PINK PICNIC BARBECUE BUCKET
85071C,837.23,1285,63,20.396825396825395,42.77644048687415,2.7921709412220395,0.9704587257292834,C,Z,CZ,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN"
72801G,836.2199999999999,1345,41,32.80487804878049,102.82539071459809,5.084309029872693,0.9705011740207431,C,Z,CZ,4 BURGUNDY WINE DINNER CANDLES
84849A,835.26,471,64,7.359375,12.877157316564686,2.349994319769989,0.9705435735805776,C,Z,CZ,HELLO SAILOR BLUE SOAP HOLDER
47367B,834.95,242,61,3.9672131147540983,5.0595362538304975,1.8526964457074888,0.970585957404158,C,Z,CZ,PAIR PADDED HANGERS PINK CHECK
20776,834.3100000000001,3259,29,112.37931034482759,563.5070929831892,9.468197312259916,0.9706283087399881,C,Z,CZ,ABSTRACT CIRCLES NOTEBOOK
85213,832.4799999999999,1390,47,29.574468085106382,82.4625724537452,4.248550049963295,0.9706705671811573,C,Z,CZ,MINI  ZINC GARDEN DECORATIONS
85196,831.0400000000001,1564,12,130.33333333333334,109.32381702857327,3.640918057242328,0.9707127525248883,C,Z,CZ,EASTER BUNNIES ON A STICK
23017,826.28,67,17,3.9411764705882355,2.9468327963106025,2.8873171940736926,0.9707546962409768,C,Z,CZ,APOTHECARY MEASURING JAR
85188A,825.8199999999999,945,26,36.34615384615385,28.21764314423486,2.3061226372627712,0.9707966166064946,C,Z,CZ,GREEN METAL SWINGING BUNNY
22510,825.32,317,52,6.096153846153846,9.33737926742351,2.3668284311159447,0.9708385115909577,C,Z,CZ,GINGHAM BABUSHKA DOORSTOP
21551,824.95,169,7,24.142857142857142,35.937114387165124,6.4863920439515494,0.97088038779344,C,Z,CZ,CERAMIC BIRDHOUSE BUTTERFLY LARGE
21654,824.89,1195,46,25.97826086956522,39.192680229538766,2.5089734788511566,0.9709222609501958,C,Z,CZ,RIDGED GLASS FINGER BOWL
22289,822.48,768,42,18.285714285714285,47.0491625151797,4.180799598935391,0.9709640117702669,C,Z,CZ,"DECORATION , HANGING METAL CHICKEN"
37494A,820.5500000000001,242,12,20.166666666666668,17.983999622560116,3.7395849495048523,0.9710056646194662,C,Z,CZ,FAIRY CAKE CERAMIC BUTTER DISH
21375,820.1,136,42,3.238095238095238,4.382946574353299,2.429988537145276,0.9710472946257162,C,Z,CZ,LARGE CAMPHOR WOOD FIELD MUSHROOM
23186,819.46,1982,26,76.23076923076923,69.01553894149212,2.480430257320406,0.9710888921442157,C,Z,CZ,FRENCH STYLE STORAGE JAR CAFE
17107D,818.55,321,51,6.294117647058823,4.276887268315867,1.40082688841712,0.9711304434691954,C,Y,CY,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS"
85187,818.1299999999999,480,38,12.631578947368421,14.306341539693353,2.270493093776964,0.9711719734740888,C,Z,CZ,S/12 MINI RABBIT EASTER
21719,816.54,910,76,11.973684210526315,11.957673892203308,1.309666991839278,0.9712134227672277,C,Y,CY,LOVELY BONBON STICKER SHEET
23324,816.0400000000001,399,16,24.9375,26.591900395922565,3.525494522217167,0.9712548466793116,C,Z,CZ,RUSTIC STRAWBERRY JAM POT LARGE
23106,815.59,291,25,11.64,7.999374975584031,2.246358397390552,0.9712962477484463,C,Z,CZ,ZINC HEARTS PLANT POT HOLDER
85145,813.0,92,21,4.380952380952381,4.352886289304954,2.934057881530955,0.9713375173437164,C,Z,CZ,JARDIN ETCHED GLASS LARGE BELL JAR
20901,812.93,92,34,2.7058823529411766,2.222875720904845,2.0155351280868277,0.971378783385639,C,Z,CZ,VINTAGE KEEPSAKE BOX PINK FLOWER
84920,812.88,203,50,4.06,3.2224341161074284,1.5375693442772778,0.9714200468894559,C,Z,CZ,PINK FLOWER FABRIC PONY
47594B,812.29,410,57,7.192982456140351,7.422067955215012,1.653212401147401,0.9714612804436281,C,Z,CZ,SCOTTIES DESIGN WASHBAG
21222,812.15,627,68,9.220588235294118,7.313544148155785,1.2155066882524965,0.971502506891105,C,Y,CY,SET/4 BADGES BEETLES
20833,811.8,52,4,13.0,16.041612554021285,7.395424781059415,0.9715437155718435,C,Z,CZ,SHAKER THROW  QUILTED
37333,810.05,146,37,3.945945945945946,8.055177582517091,3.634218434436588,0.9715848354188897,C,Z,CZ,"RETRO ""TEA FOR ONE"""
21374,809.67,470,49,9.591836734693878,11.984222905113862,2.0899942709281403,0.9716259359763344,C,Z,CZ,MIRRORED WALL ART SKULLS
16011,809.4,3860,67,57.61194029850746,51.58633693430279,1.3334867067057672,0.9716670228280093,C,Y,CY,ANIMAL STICKERS
21454,809.3,939,60,15.65,18.435250868276004,1.7602409992365033,0.9717081046034732,C,Z,CZ,PAINTED PINK RABBIT
20769,808.81,438,47,9.319148936170214,20.465353950113418,3.4142520763838924,0.9717491615055033,C,Z,CZ,DAISY JOURNAL
84922,808.22,342,15,22.8,76.74466012135866,8.902273318100063,0.9717901884578886,C,Z,CZ,PINK BUTTERFLY WASHBAG
23022,808.1600000000001,422,15,28.133333333333333,27.81280965584709,3.5011188757309437,0.9718312123645474,C,Z,CZ,SMALL BONNE JAM JAR  T-LIGHT HOLDER
22344,807.89,1583,62,25.532258064516128,48.956225927992435,2.597118215208006,0.9718722225654365,C,Z,CZ,PARTY PIZZA DISH PINK POLKADOT
22058,807.64,528,35,15.085714285714285,21.850254310771263,2.8332016660380486,0.9719132200757982,C,Z,CZ,CERAMIC LOVE HEARTS DESIGN MUG
22135,806.5699999999999,1625,96,16.927083333333332,32.81246386798346,2.0277302202595506,0.9719541632707024,C,Z,CZ,MINI LADLE LOVE HEART PINK
85044,806.35,150,17,8.823529411764707,9.322253577580149,3.397750890090548,0.9719950952979425,C,Z,CZ,RED REINDEER STRING OF 20 LIGHTS
84767,806.22,195,5,39.0,82.73753682579631,9.730926994430705,0.9720360207261082,C,Z,CZ,ZINC POLICE BOX LANTERN
17012A,806.16,726,53,13.69811320754717,30.141706925314523,3.206875444729581,0.9720769431085473,C,Z,CZ,ORIGAMI VANILLA INCENSE/CANDLE SET
23409,801.6800000000001,215,13,16.53846153846154,13.226333484223714,3.423884547923917,0.9721176380767346,C,Z,CZ,PHOTO FRAME LINEN AND LACE LARGE
22408,801.17,652,53,12.30188679245283,16.787798803870785,2.1325086305993497,0.9721583071562458,C,Z,CZ,MONEY BOX CONFECTIONERY DESIGN
20699,800.51,295,48,6.145833333333333,5.779603105468194,1.7443864906235433,0.9721989427327647,C,Z,CZ,MOUSEY LONG LEGS SOFT TOY
22825,799.02,100,28,3.5714285714285716,2.936722428888815,2.266274475874447,0.9722395026737399,C,Z,CZ,DECORATIVE PLANT POT WITH FRIEZE
47574A,797.73,575,42,13.69047619047619,33.17910604305807,3.958997027899707,0.9722799971315934,C,Z,CZ,ENGLISH ROSE SCENTED HANGING FLOWER
21455,797.27,901,57,15.807017543859649,17.5798571793435,1.7440611078406345,0.9723204682388764,C,Z,CZ,PAINTED YELLOW WOODEN DAISY
20997,796.74,170,43,3.953488372093023,3.0624724556358447,1.6840797390486144,0.9723609124422411,C,Z,CZ,ROSE DU SUD CUSHION COVER
22447,796.34,248,44,5.636363636363637,5.636636425234009,1.9167100237898704,0.972401336340762,C,Z,CZ,PIN CUSHION BABUSHKA BLUE
84625D,796.29,651,26,25.03846153846154,20.829749435325947,2.379458924111093,0.9724417577011774,C,Z,CZ,WHITE NEWBAROQUE CANDLESTICK CANDLE
23487,795.5799999999999,80,8,10.0,6.047431568147635,4.019950248448356,0.9724821430204947,C,Z,CZ,SWEET HEART CAKE CARRIER
23521,793.37,413,10,41.3,80.90192965697557,6.731750028190152,0.9725224161555495,C,Z,CZ,WALL ART CAT AND BIRD
35915C,793.3199999999999,662,30,22.066666666666666,52.84716632427652,4.656920120833071,0.9725626867524988,C,Z,CZ,PEACH KNITTED HEN
85017A,793.0,1158,45,25.733333333333334,48.306972957986474,3.0453781408451266,0.972602941105573,C,Z,CZ,ENVELOPE 50 ROMANTIC IMAGES
23335,792.86,378,25,15.12,20.710947185808124,3.263907048190372,0.9726431883519517,C,Z,CZ,EGG FRYING PAN IVORY
23519,792.3100000000001,224,9,24.88888888888889,31.4143456260211,5.188383561340839,0.97268340767917,C,Z,CZ,EMBROIDERED RIBBON REEL CLAIRE
45008C,792.0699999999999,83,19,4.368421052631579,4.692908672973032,3.2339243655577894,0.972723614823482,C,Z,CZ,DECORATIVE NET CANOPY CREAM
23568,787.52,630,9,70.0,68.54742883580681,4.517221602411266,0.9727635910001944,C,Z,CZ,EGG CUP HENRIETTA HEN CREAM
23115,785.1700000000001,155,11,14.090909090909092,10.995040204151556,3.6996892183229146,0.9728034478859489,C,Z,CZ,RED APPLES CHOPPING BOARD
84534B,783.86,824,54,15.25925925925926,14.47468210643881,1.6207414089472194,0.9728432382733394,C,Z,CZ,FAIRY CAKE NOTEBOOK A5 SIZE
72799C,783.1,471,28,16.821428571428573,45.14753885374334,5.339897764818345,0.9728829900815266,C,Z,CZ,PINK PILLAR CANDLE SILVER FLOCK
20989,782.18,407,14,29.071428571428573,36.39413368982654,4.152010658640315,0.9729226951885727,C,Z,CZ,URBAN CHIC CHOPSTICKS SET/5
20910,781.8199999999999,108,36,3.0,4.049691346263317,2.647047168178613,0.9729623820212592,C,Z,CZ,VINTAGE PHOTO ALBUM PARIS DAYS
90200B,779.7,184,55,3.3454545454545452,3.373195988739934,1.6668399405832672,0.9730019612382729,C,Z,CZ,BLACK SWEETHEART BRACELET
85130C,779.14,684,45,15.2,19.011479785549668,2.2014184719251415,0.9730415120285052,C,Z,CZ,BEADED CRYSTAL HEART BLUE  LARGE
37461,778.64,742,44,16.863636363636363,35.90853426389014,3.440505218990291,0.9730810374376826,C,Z,CZ,FUNKY MONKEY MUG
84761,776.5,279,29,9.620689655172415,7.743263399808749,2.1975477164055315,0.973120454215945,C,Z,CZ,IVORY HANGING BIRD PLANTER
21456,776.05,738,24,30.75,58.986549682773116,4.314444001094386,0.973159848151258,C,Z,CZ,2 PICTURE BOOK EGGS EASTER CHICKS
84029C,773.97,205,5,41.0,33.45893004864322,5.5571381710366765,0.9731991365013826,C,Z,CZ,BROWN FURRY HOT WATER BOTTLE
21554,773.7,168,6,28.0,45.51043836308325,7.3819507773292266,0.9732384111457374,C,Z,CZ,CERAMIC BIRDHOUSE RED ROOF LARGE
21723,772.53,870,71,12.253521126760564,11.490018413337422,1.31703675367964,0.973277626398424,C,Y,CY,ALPHABET HEARTS STICKER SHEET
21015,772.31,1702,43,39.58139534883721,56.16906136966775,2.485130822696582,0.9733168304834462,C,Z,CZ,DARK BIRD HOUSE TREE DECORATION
85135A,770.49,96,34,2.823529411764706,3.0892834143633126,2.369144829304916,0.9733559421814285,C,Z,CZ,YELLOW DRAGONFLY HELICOPTER
35095B,769.58,1959,78,25.115384615384617,60.942804944681335,2.8431152305500387,0.973395007685891,C,Z,CZ,RED VICTORIAN FABRIC OVAL BOX
84712B,767.16,98,40,2.45,2.6306867583414064,2.126663789946252,0.9734339503460478,C,Z,CZ,PINK JEWELLED PHOTO FRAME
72755C,767.0,592,8,74.0,68.23698201331676,4.655346565352082,0.9734728848842671,C,Z,CZ,FLOWER FAIRY OIL BURNER SET ROSE
72750A,766.85,383,11,34.81818181818182,45.35817055794509,4.8000940472576845,0.9735118118081699,C,Z,CZ,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY"
47581B,766.52,47,22,2.1363636363636362,1.9831541626662395,2.759649107407733,0.9735507219805765,C,Z,CZ,FAIRY CAKE WICKER PICNIC BASKET
23140,766.1,182,25,7.28,8.394045508573322,2.910221255351909,0.973589610832897,C,Z,CZ,TRIPLE WIRE HOOK IVORY HEART
16259,766.09,5473,37,147.9189189189189,109.39591155735879,1.8184217456895682,0.9736284991775963,C,Z,CZ,PIECE OF CAMO STATIONERY SET
22640,765.39,357,51,7.0,8.306623862918075,1.9632777263625125,0.9736673519888188,C,Z,CZ,SET OF 4 NAPKIN CHARMS 3 KEYS
23006,765.27,1764,42,42.0,34.35041803984625,1.7587193997091095,0.9737061987085881,C,Z,CZ,TRAVEL CARD WALLET FLOWER MEADOW
16244B,765.02,345,15,23.0,64.12710592476253,7.499185981169705,0.9737450327378299,C,Z,CZ,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A
84963A,763.35,23,8,2.875,2.416461403433896,4.476149776783234,0.9737837819943485,C,Z,CZ,PINK PAINTED KASHMIRI CHAIR
23550,763.1,1855,20,92.75,60.577809902897435,2.5114337386965895,0.9738225185603395,C,Z,CZ,WRAP ALPHABET POSTER
35811A,762.97,434,36,12.055555555555555,16.721149045350483,2.7003939847973304,0.9738612485272562,C,Z,CZ,ENAMEL PINK SUGAR CONTAINER
23458,762.45,51,8,6.375,3.3354160160315836,3.8876474098995373,0.9738999520978758,C,Z,CZ,DOLLY CABINET 3 DRAWERS
90200A,762.44,180,53,3.3962264150943398,3.8497733331952326,1.853658378104242,0.9739386551608744,C,Z,CZ,PURPLE SWEETHEART BRACELET
84762C,761.25,105,18,5.833333333333333,8.480080465766958,4.038533219733797,0.9739772978169623,C,Z,CZ,GREEN PICNIC BARBECUE BUCKET
23025,760.8,350,20,17.5,11.691202270353369,2.5307706336213083,0.9740159176301009,C,Z,CZ,DRAWER KNOB VINTAGE GLASS BALL
23123,760.4,936,24,39.0,57.03850720651642,3.495146546672407,0.9740545171383953,C,Z,CZ,COCKTAIL SWORDS 50 PIECES
84620,758.51,123,31,3.967741935483871,3.082032564912771,2.0769613043178765,0.9740930207063024,C,Z,CZ,BLUE GINGHAM ROSE CUSHION COVER
84663A,758.29,375,43,8.720930232558139,19.28646895697473,3.6017250188085033,0.9741315131065452,C,Z,CZ,GRASS HOPPER WOODEN WALL CLOCK
23282,757.86,812,30,27.066666666666666,25.43271492597177,2.329247198419397,0.9741699836790808,C,Z,CZ,FOLDING BUTTERFLY MIRROR IVORY
21194,757.8,581,53,10.962264150943396,13.249038084315846,1.9428095386774138,0.97420845120589,C,Z,CZ,PINK  HONEYCOMB PAPER FAN
21298,755.8,52,4,13.0,16.268579122549905,7.4524131352509935,0.9742468172084794,C,Z,CZ,EDWARDIAN 2 DRAWER WALL CABINET
22124,754.88,299,67,4.462686567164179,7.037407318317431,2.0867823227186237,0.9742851365099278,C,Z,CZ,SET OF 2 TEA TOWELS PING MICROWAVE
17165B,754.83,813,30,27.1,58.098222419243285,4.227129605418688,0.9743234532732706,C,Z,CZ,ASS COL LARGE SAND GECKO P'WEIGHT
90209C,754.46,399,46,8.673913043478262,21.5262675175404,3.85781862656852,0.974361751254633,C,Z,CZ,PINK ENAMEL+GLASS HAIR COMB
23454,753.9499999999999,179,8,22.375,9.440603794249604,3.7449965580424363,0.9744000233473193,C,Z,CZ,THREE MINI HANGING FRAMES
84821,752.6999999999999,1330,52,25.576923076923077,45.01213176503844,2.6599216994754102,0.9744382319873683,C,Z,CZ,DANISH ROSE DELUXE COASTER
23223,751.85,803,20,40.15,34.7779043586434,2.811847895618383,0.9744763974796241,C,Z,CZ,CHRISTMAS TREE HANGING SILVER
23124,751.38,567,15,37.8,67.99180622902817,5.183632144533631,0.9745145391136882,C,Z,CZ,18PC WOODEN CUTLERY SET DISPOSABLE
72800A,750.91,677,19,35.63157894736842,86.33282530501477,5.908992402061959,0.9745526568895607,C,Z,CZ,S/4 BLACK DINNER CANDLE SILVER FLOC
84653,750.48,14,7,2.0,0.8164965809277263,3.9974481656094927,0.974590752837726,C,Z,CZ,GREEN ROSE QUILT
21344,749.82,166,23,7.217391304347826,17.59379157476536,5.405853721997819,0.9746288152828989,C,Z,CZ,MOROCCAN BEATEN METAL DISH
84615,748.48,240,9,26.666666666666668,34.03674485023502,5.223929980813722,0.9746668097068446,C,Z,CZ,PINK ROUND BUTTERFLY MIRROR
35647,748.24,563,36,15.63888888888889,38.0219130635989,4.300068302666991,0.9747047919478838,C,Z,CZ,VINTAGE BEAD PINK SHADE
84842,747.9,1506,29,51.93103448275862,185.33385532879439,6.832822385445714,0.9747427569298058,C,Z,CZ,HELLO SAILOR BATHROOM SET
90161B,744.0600000000001,149,51,2.9215686274509802,2.356634356491494,1.5297155710754247,0.9747805269852261,C,Z,CZ,ANT COPPER TURQ BOUDICCA BRACELET
21319,743.61,508,42,12.095238095238095,16.07726697410235,2.3972983740200107,0.9748182741976971,C,Z,CZ,GLASS CHALICE GREEN  SMALL
84689,742.9,312,23,13.565217391304348,31.205806695893983,5.139091010116128,0.9748559853690699,C,Z,CZ,S/2 BEACH HUT TREASURE CHESTS
21377,742.56,518,62,8.35483870967742,19.502918465247284,3.1097240337586967,0.9748936792813255,C,Z,CZ,SMALL CAMPHOR WOOD FIELD  MUSHROOM
23325,740.9399999999999,462,15,30.8,20.53290042833696,2.9680400006780707,0.9749312909589634,C,Z,CZ,RUSTIC STRAWBERRY JAM POT SMALL
21503,740.42,1801,43,41.883720930232556,37.26303498510579,1.813415473279268,0.9749688762403041,C,Z,CZ,TOYBOX  WRAP
23114,737.95,149,11,13.545454545454545,13.426567963285603,4.1108848076875715,0.9750063361392336,C,Z,CZ,VINTAGE LEAF CHOPPING BOARD
22638,737.78,406,35,11.6,14.042372851271171,2.490268374972464,0.9750437874086044,C,Z,CZ,SET OF 4 NAPKIN CHARMS CROWNS
84033,737.03,393,26,15.115384615384615,17.819824742296255,2.8888723287322122,0.9750812006063929,C,Z,CZ,FLAG OF ST GEORGE
21133,736.5699999999999,424,16,26.5,42.9123136951,4.634572589025624,0.9751185904536108,C,Z,CZ,PAINTED BIRD ASSORTED CHRISTMAS
47503F,736.55,2571,6,428.5,1016.8871618817891,9.883366258792359,0.9751559792855866,C,Z,CZ,ASS FLORAL PRINT TORCH
84715,734.89,241,28,8.607142857142858,6.2972027047540635,2.1520793989931226,0.9751932838524601,C,Z,CZ,SET OF 6 ICE CREAM SKITTLES
23435,734.79,827,14,59.07142857142857,65.01652368166381,3.8451079127464505,0.9752305833431225,C,Z,CZ,3 RAFFIA RIBBONS VINTAGE CHRISTMAS
